index,brand,Model,gpu_type,Vram,processor_brand,processor_tier,ram_memory,primary_storage_type,primary_storage_capacity,is_touch_screen,display_size,resolution_width,resolution_height,OS,Price
752,asus,Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,35083
753,acer,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,54990
754,lenovo,Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB TRUE/ DOS),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,dos,27990
755,lenovo,Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Pro),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,73900
756,lenovo,Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/Win11),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,34990
757,lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,34990
758,lenovo,Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,46900
759,lenovo,Lenovo V15 G3 82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,windows,29990
760,lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,46490
761,dell,Dell Inspiron 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,FALSE,16,2560,1600,windows,94900
762,lenovo,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,52101
763,hp,HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,intel,core i5,8,TRUE,512,FALSE,16.1,1920,1080,windows,58499
764,lenovo,Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop (11th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ 2GB Graphic),dedicated,2,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,74889
765,dell,Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,61990
766,hp,HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB TRUE/ Win11),integrated,0,amd,other,8,TRUE,512,FALSE,15.6,1366,768,windows,28750
767,dell,Dell G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,1024,FALSE,16,2560,1600,windows,157990
768,dell,Dell 2023 G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,1024,FALSE,16,2560,1600,windows,166490
769,dell,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,TRUE,14,1920,1200,windows,99490
770,dell,Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,TRUE,14,1920,1200,windows,80020
771,hp,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,pentium,8,TRUE,512,FALSE,14,1366,768,windows,28206
772,dell,Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,42990
773,infinix,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win 11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,38990
774,dell,Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,FALSE,14,1920,1080,windows,88980
775,dell,Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,71990
776,dell,Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,TRUE,14,1920,1200,windows,73990
777,asus,Asus Vivobook Go 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB TRUE/ Win11 Home),integrated,0,intel,celeron,8,TRUE,256,FALSE,15.6,1920,1080,windows,27990
778,hp,HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,73990
779,asus,Asus Vivobook 15 X515EA-EJ542WS Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,49490
780,dell,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,61990
781,hp,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB TRUE/ FreeDOS),integrated,0,amd,ryzen 7,8,TRUE,512,FALSE,14,1920,1080,dos,45899
782,hp,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,68489
783,hp,HP Victus 15-fb0133AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,63314
784,asus,Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,16,1920,1200,windows,48990
785,lenovo,Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Dos),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,dos,31490
786,hp,HP 14-ep0068TU Laptop (Core i3-N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,38990
787,hp,HP Victus 15-fb0136AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,64990
788,acer,Acer One 14 Z2-493 Business Laptop (AMD Ryzen 5 / 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,14,1366,768,windows,32890
789,msi,MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i7,8,TRUE,512,FALSE,15.6,1920,1080,windows,91990
790,msi,MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,1024,FALSE,15.6,1920,1080,windows,87990
791,acer,Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,14,1366,768,windows,28999
792,hp,HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,celeron,8,TRUE,512,FALSE,15,1366,768,windows,29490
793,hp,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,61990
794,asus,Asus Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop (Ryzen 7 5800HS / 16GB/ 1TB TRUE/ Win11 Home),integrated,0,amd,ryzen 7,16,TRUE,1024,FALSE,14,2880,1800,windows,76990
795,dell,Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ RTX 4060 8GB Graph),dedicated,8,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,149290
796,acer,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,39990
797,hp,HP Pavilion 15-eg3027TU Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,75533
798,dell,DELL Inspiron 3530 Laptop (13th Gen Core i3/ 8GB/ 256GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,256,FALSE,15.6,1920,1080,windows,43000
799,dell,Dell G16-7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i9,16,TRUE,1024,FALSE,16,2560,1600,windows,187990
800,dell,Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ RTX 4050 6GB Graph),dedicated,6,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,109990
801,dell,Dell G15-5530 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ RTX 4050 6GB Graph),dedicated,6,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,129990
802,dell,Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,81402
803,acer,Acer Aspire Vero AV14-52P NX.KJTSI.002 Laptop (13th Gen Core i3/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,16,TRUE,512,FALSE,14,1920,1080,windows,49990
804,acer,Acer Aspire Vero AV14-52P NX.KJSSI.002 Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,58269
805,acer,Acer Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,56490
806,acer,Acer Aspire 5 A515-58M NX.KHFSI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,55900
807,hp,HP Pavilion x360 14-ek1020TU Laptop (13th Gen Core i7/ 16GB/ 512 GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,TRUE,14,1920,1080,windows,92070
808,asus,Asus Vivobook 15X 2023 K3504VAB-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,39990
809,msi,MSI Stealth 17 Studio A13VG-029IN Gaming Laptop (13th Gen Core i7/ 16GB/ 2TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,2048,FALSE,17.3,2560,1440,windows,279990
810,asus,Asus TUF A15 FA577RM-HQ032WS Laptop (Ryzen 7 6800H/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,amd,ryzen 7,16,TRUE,1024,FALSE,15.6,2560,1440,windows,104749
811,asus,Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,126890
812,asus,Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,amd,ryzen 9,32,TRUE,1024,FALSE,14,2560,1600,windows,199990
813,asus,Asus TUF Gaming A15 2023 FA577XU-LP041WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,amd,ryzen 9,16,TRUE,1024,FALSE,15.6,1920,1080,windows,131990
814,asus,Asus TUF Gaming F15 2023 FX507VU-LP091WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i7,16,TRUE,1024,FALSE,15.6,1920,1080,windows,133890
815,asus,Asus TUF Gaming A15 2023 FA577XV-HQ036WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,amd,ryzen 9,16,TRUE,1024,FALSE,15.6,2560,1440,windows,154990
816,lenovo,Lenovo IdeaPad Slim 5 82FG01B3IN Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,52900
817,asus,Asus ROG Strix G16 2023 G614JU-N3221WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,1024,FALSE,16,1920,1200,windows,144406
818,asus,Asus TUF Gaming A15 FA577NU-LP082W Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB TRUE/ Win11/ 6GB Graph),dedicated,6,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,94990
819,asus,Asus ROG Zephyrus G14 2023 GA402XZ-N2020WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB TRUE/ Win11/ 12GB Graph),dedicated,12,amd,ryzen 9,32,TRUE,1024,FALSE,14,2560,1600,windows,260990
820,asus,Asus ROG Zephyrus G14 2023 GA402NU-N2023WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB TRUE/ Win11/ 6GB Graph),dedicated,6,amd,ryzen 7,16,TRUE,1024,FALSE,14,2560,1600,windows,149990
821,asus,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,amd,ryzen 9,16,TRUE,1024,FALSE,17.3,1920,1080,windows,134990
822,asus,Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,60379
823,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,52794
824,asus,Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i9,16,TRUE,1024,TRUE,13.4,2560,1600,windows,209890
825,asus,Asus TUF Gaming F15 2023 FX507VV-LP071WS Gaming Laptop (13th Gen Core i9/ 16GB/1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i9,16,TRUE,1024,FALSE,15.6,1920,1080,windows,154990
826,asus,Asus Vivobook S15 2022 K3502ZA-KJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,69990
827,asus,Asus Vivobook 16X 2023 K3605ZC-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,16,1920,1200,windows,84950
828,hp,HP Victus 15-fa0092TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,69990
829,acer,Acer Predator Helios 16 PH16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,512,FALSE,16,2560,1600,windows,143400
830,asus,Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,512,FALSE,15.6,2880,1620,windows,113401
831,dell,Dell Alienware x14 R2 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win 11/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,1024,FALSE,14,2560,1600,windows,225490
832,dell,Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win 11/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,1024,FALSE,16,2560,1600,windows,220990
833,hp,HP 15-hr0000TU Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,67400
834,hp,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,64990
835,msi,MSI Thin GF63 12UCX-269IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,16,FALSE,1024,FALSE,15.6,1920,1080,windows,76990
836,msi,MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,72990
837,acer,Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,14,1920,1080,windows,58990
838,hp,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,windows,32990
839,hp,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,61490
840,asus,Asus Vivobook S15 OLED 2023 S5504VA-MA741WS Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,FALSE,15.6,2880,1620,windows,105990
841,msi,MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB TRUE/ Win11/6GB Graphics),dedicated,6,intel,core i5,16,FALSE,1024,FALSE,15.6,1920,1080,windows,86990
842,asus,Asus Vivobook 16X 2023 K3605VC-MB951WS Laptop (13th Gen Core i9/ 16GB/ 1TB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i9,16,TRUE,1024,FALSE,16,1920,1200,windows,111439
843,msi,MSI Stealth 16 Studio A13VG-030IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,1024,FALSE,16,2560,1600,windows,249990
844,asus,Asus Vivobook 14X 2023 K3405VF-LY541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/4 GB Graphics),dedicated,4,intel,core i5,16,TRUE,512,FALSE,14,1920,1200,windows,76619
845,acer,Acer Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,1024,FALSE,16,2560,1600,windows,142999
846,asus,Asus Vivobook 14X OLED 2023 K3405VCB-KM542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/4 GB Graphics),dedicated,4,intel,core i5,16,TRUE,512,FALSE,14,2880,1800,windows,93999
847,asus,Asus Vivobook Pro 15 OLED K6502VU-MA951WS Laptop (13th Gen Core i9/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i9,16,TRUE,1024,FALSE,15.6,2880,1620,windows,161513
848,asus,Asus Zenbook Pro 14 Duo OLED 2023 UX8402VU-MZ551WS Laptop (13th Gen Core i5/ 16GB/ 1TB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,1024,TRUE,14.5,2880,1800,windows,199990
849,hp,HP ProBook 440 G9 6J8T1PA Laptop (12th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,FALSE,14,1920,1080,windows,118000
850,hp,HP 15-fd0024TU Laptop (13th Gen Core i7/ 16GB/ 512 GB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,79590
851,msi,MSI GF63 Thin 11SC-1298IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB TRUE/ Win11/ 4GB Graph),dedicated,4,intel,core i7,16,FALSE,1024,FALSE,15.6,1920,1080,windows,63990
852,asus,Asus VivoBook 15 X515EA-EJ342WS Laptop (11th Gen Core i3/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i3,16,TRUE,512,FALSE,15.6,1920,1080,windows,35990
853,hp,HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,52990
854,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 7,8,TRUE,512,FALSE,15.6,1920,1080,windows,63190
855,lenovo,Lenovo Ideapad Gaming 3 15ACH6 82K20145IN Laptop (Ryzen 7 5800H/ 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,81000
856,acer,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,39990
857,dell,Dell Alienware X16 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB TRUE/ Win 11/ 12GB Graph),dedicated,12,intel,core i9,32,TRUE,1024,FALSE,16,3200,1800,windows,388490
858,hp,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,40100
859,dell,Dell Alienware M18 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB TRUE/ Win 11/ 12GB Graph),dedicated,12,intel,core i9,32,TRUE,1024,FALSE,18,3200,1800,windows,368490
860,acer,Acer One 11 Z8-284 UN.013SI.014 Laptop ( Intel Celeron N4500/ 8GB/ 256GB TRUE/ Win11 Home),integrated,0,intel,celeron,8,TRUE,256,FALSE,11.6,1366,768,windows,36800
861,hp,HP 15-fc0030AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,46490
862,acer,Acer 16 Predator Neo NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,512,FALSE,16,2560,1600,windows,104999
863,hp,HP 15-fd0018TU Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,47650
864,acer,Acer Predator Helios Neo 16 NH.QLTSI.002 Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i7,16,TRUE,512,FALSE,16,2560,1600,windows,114990
865,hp,HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,46990
866,hp,HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,60490
867,hp,HP Victus 15-fb0122AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,49990
868,hp,HP 15-fd0012TU Laptop (13th Gen Core i5/ 8GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,1024,FALSE,15.6,1920,1080,windows,65590
869,realme,Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,2160,1440,windows,42990
870,hp,HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1366,768,windows,71000
871,asus,Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,celeron,8,TRUE,512,FALSE,15.6,1366,768,windows,30927
872,dell,Dell Vostro 15 3510 2023 Laptop (11th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,47990
873,asus,Asus Vivobook 15 2023 X1504VA-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,46288
874,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,512,FALSE,16,3200,2000,windows,124990
